x	y	objectid	rowid_	holiday	violation_code	violation_description	location	rp_plate_state	body_style	address_id	streetsegid	xcoord	ycoord	filename	ticket_issue_datetime
-77.0288566793	38.8983259525	11352488	4997605	False	P002	STAND OR PARK IN ALLEY	1300 REAR G ST NW SOUTH SIDE	MD	TK	812027	10322.0	397497	136719	Parking_Violations_in_March_2012.csv	2012-03-27T11:44:00.000Z
-76.9995295167	38.9168777044	4608123	8344493	False	P013	PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY	2000 BLOCK 5TH ST NE WEST SIDE	VA	4D	811336	9713.0	400041	138778	Parking_Violations_in_April_2010.csv	2010-04-14T11:31:00.000Z
-77.0389913786	38.9013498187	1642236	6877168	False	P055	NO PARKING ANYTIME	1700 REAR EYE ST NW SOUTH SIDE	MD	VA	808339	7146.0	396618	137055	Parking_Violations_in_April_2011.csv	2011-04-08T10:12:00.000Z
-77.0284992057	38.8980557893	4102806	11482911	False	P001	PARK ABREAST OF ANOTHER VEHICLE	1200 G ST NW	MD	TK	278917	10322.0	397528	136689	Parking_Violations_in_March_2009.csv	2009-03-30T11:08:00.000Z
-77.0448863709	38.9076625586	2428645	13318821	False	P055	NO PARKING ANYTIME	1300 BLOCK 20TH ST NW WEST SIDE	MD	TK	803999	3400.0	396107	137756	Parking_Violations_in_December_2015.csv	2015-12-09T12:46:00.000Z
-77.0661029529	38.9102739101	1535759	6814901	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1600 BLOCK 33RD ST NW EAST SIDE	DC	4D	813948	12018.0	394267	138047	Parking_Violations_in_May_2011.csv	2011-05-16T12:41:00.000Z
-77.0136689973	38.8701234624	770137	3411633	False	P386	RELOCATE TOW FEE	1600 BLOCK 2ND ST SW EAST SIDE	MD	4D	800344	291.0	398814	133588	Parking_Violations_in_August_2011.csv	2011-08-24T20:38:00.000Z
-77.0768105823	38.9390399444	3433593	6568543	False	P001	PARK ABREAST OF ANOTHER VEHICLE	3800 BLOCK RODMAN ST NW NORTH SIDE	PA	UT	804108	3538.0	393341	141241	Parking_Violations_in_June_2011.csv	2011-06-17T07:45:00.000Z
-77.030052957	38.8920918599	3036464	9953465	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1300 CONSTITUTION AVE NW BLOCK NORT	VA		809504	8128.0	397393	136027	Parking_Violations_in_April_2011.csv	2011-04-07T16:07:00.000Z
-77.0400805466	38.9111325193	2379579	6671675	False	P173	NO PARKING STREET CLEANING	1800 BLOCK Q ST NW NORTH SIDE	VA	4D	800862	644.0	396524	138141	Parking_Violations_in_May_2011.csv	2011-05-10T13:07:00.000Z
-77.0307951867	38.9025323617	13152328	4594844	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	1400 BLOCK K ST NW SOUTH SIDE	DC	4D	804051	3438.0	397329	137186	Parking_Violations_in_May_2012.csv	2012-05-30T08:57:00.000Z
-77.0224828332	38.9018045803	7253243	9081560	False	P039	PARK AT EXPIRED METER	0800 K ST NW BLOCK SOUTH SIDE	VA		218759	74.0	398050	137105	Parking_Violations_in_October_2013.csv	2013-10-21T19:13:00.000Z
-77.0417308033	38.8939349878	585324	6858539	False	P039	PARK AT EXPIRED METER	0400 BLOCK 18TH ST NW EAST SIDE	VA	UT	807903	6774.0	396380	136232	Parking_Violations_in_March_2011.csv	2011-03-24T20:03:00.000Z
-77.019398367	38.8784193885	6888730	2839366	False	P037	PARK OVERTIME AT A METER	500 BLOCK K ST SW SOUTH SIDE	VA	4D	810073	8618.0	398317	134509	Parking_Violations_in_May_2013.csv	2013-05-15T09:58:00.000Z
-77.0527631519	38.9106049963	11875854	4096365	False	P055	NO PARKING ANYTIME	2600 BLOCK Q ST NW SOUTH SIDE	MD	VA	804652	4010.0	395424	138083	Parking_Violations_in_July_2012.csv	2012-07-31T10:17:00.000Z
-77.0388520685	38.9207358194	2797516	6183152	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2400 BLOCK 17TH ST NW EAST SIDE	VA	4D	804845	4180.0	396631	139207	Parking_Violations_in_August_2011.csv	2011-08-24T20:24:00.000Z
-77.0416706435	38.9093483108	8473740	2860486	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	1500 BLOCK 18TH ST NW WEST SIDE	FL	4D	802863	2349.0	396386	137943	Parking_Violations_in_May_2013.csv	2013-05-07T07:07:00.000Z
-77.028125355	38.88548019	404250	10977989	False	P039	PARK AT EXPIRED METER	400 12TH ST SW	DC	4D	805129	4413.0	397560	135293	Parking_Violations_in_October_2010.csv	2010-10-26T14:34:00.000Z
-77.0606312778	38.9026017619	10980234	12387435	False	P039	PARK AT EXPIRED METER	3100 BLOCK K ST NW SOUTH SIDE	FL	UT	805042	4350.0	394741	137195	Parking_Violations_in_March_2009.csv	2009-03-31T20:54:00.000Z
-77.0434364549	38.9122483543	6708733	6944774	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1700 BLOCK 19TH ST NW WEST SIDE	VA	4D	800866	648.0	396233	138265	Parking_Violations_in_March_2011.csv	2011-03-18T11:32:00.000Z
-77.0341148558	38.9013423362	4541315	13531232	False	P271	NO STOPPING ANYTIME	1500 BLOCK EYE ST NW NORTH SIDE	NJ	TK	800212	181.0	397041	137054	Parking_Violations_in_August_2015.csv	2015-08-05T08:00:00.000Z
-77.0434364549	38.9122483543	6386654	6290360	False	P012	DISOBEYING OFFICIAL SIGN	1600 BLOCK 19TH ST NW WEST SIDE	VA	4D	800866	648.0	396233	138265	Parking_Violations_in_August_2011.csv	2011-08-15T12:41:00.000Z
-77.0644706234	38.9029510322	10058883	2201031	False	P012	DISOBEYING OFFICIAL SIGN	3300BLOCK WATER ST NW SOUTH SIDE	VA		806085	5225.0	394408	137234	Parking_Violations_in_October_2013.csv	2013-10-29T13:03:00.000Z
-77.0199079149	38.8872385144	2702399	7627902	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	0200 BLOCK 6TH ST SW EAST SIDE	CA	SW	802414	1945.0	398273	135488	Parking_Violations_in_October_2010.csv	2010-10-19T16:06:00.000Z
-77.0332459982	38.9170081003	12210036	6242162	False	P039	PARK AT EXPIRED METER	1500 BLOCK U ST NW SOUTH SIDE	DC	4D	802845	2331.0	397117	138793	Parking_Violations_in_August_2011.csv	2011-08-24T20:58:00.000Z
-77.0229649906	38.8954716075	1113467	6845189	False	P055	NO PARKING ANYTIME	0500 BLOCK 8TH ST NW WEST SIDE	VA	4D	813867	11946.0	398008	136402	Parking_Violations_in_April_2011.csv	2011-04-07T12:34:00.000Z
-77.0502918572	38.9214341054	4135747	1611076	False	P055	NO PARKING ANYTIME	2600 BLOCK CONNECTICUT AVE NW WEST	VA	UT	809370	8009.0	395639	139285	Parking_Violations_in_April_2014.csv	2014-04-30T20:43:00.000Z
-77.0286365088	38.9529164147	13042959	4150123	False	P076		1300 BLOCK HAMILTON ST NW NORTH SID	NY	UT	805530	4746.0	397518	142779	Parking_Violations_in_July_2012.csv	2012-07-10T23:03:00.000Z
-76.9807809579	38.8714018751	12678218	12228784	False	P076		1600 BLOCK 17TH ST SE EAST SIDE	MD	4D	809075	7771.0	401668	133730	Parking_Violations_in_May_2009.csv	2009-05-14T00:19:00.000Z
-77.0425774192	38.9025286616	11000500	431690	False	P007	PARK IN A BUS ZONE	1900 BLOCK K ST NW NORTH SIDE	DC	VA	805384	4617.0	396307	137186	Parking_Violations_in_February_2015.csv	2015-02-26T16:58:00.000Z
-77.0244079948	38.9015249348	493559	8741253	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	0900 NEW YORK AVE NW BLOCK SOUTH S*	VA		308003	7725.0	397883	137074	Parking_Violations_in_April_2015.csv	2015-03-18T17:49:00.000Z
-77.0441888229	38.8983301672	5518994	3127990	False	P037	PARK OVERTIME AT A METER	1900 BLOCK G ST NW SOUTH SIDE	MD	VA	800978	822.0	396167	136720	Parking_Violations_in_March_2013.csv	2013-03-14T10:44:00.000Z
-77.0090628881	38.8956176474	13445003	1174777	False	P039	PARK AT EXPIRED METER	400 BLOCK NORTH CAPITOL ST NE EAST	MD	UT	812697	10918.0	399214	136418	Parking_Violations_in_August_2014.csv	2014-08-22T20:38:00.000Z
-77.0284992057	38.8980557893	3785671	11482905	False	P039	PARK AT EXPIRED METER	1200 G ST NW	VA	SU	278917	10322.0	397528	136689	Parking_Violations_in_March_2009.csv	2009-03-16T07:53:00.000Z
-77.0270363667	38.9012270802	8582359	3255487	False	P039	PARK AT EXPIRED METER	800 BLOCK 11TH ST NW WEST SIDE	VA	4D	803182	2638.0	397655	137041	Parking_Violations_in_January_2013.csv	2013-01-15T20:43:00.000Z
-77.0064739981	38.948433622	7311444	2799909	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	4800 FORT TOTTEN DR NE WEST SIDE	MD	4D	17396	13052.0	399439	142281	Parking_Violations_in_May_2013.csv	2013-05-23T05:11:00.000Z
-77.0473459434	38.8960227885	7624004	2172500	False	P037	PARK OVERTIME AT A METER	2200 BLOCK E ST NW NORTH SIDE	NJ	2D	807732	6633.0	395893	136464	Parking_Violations_in_December_2013.csv	2013-12-17T10:11:00.000Z
-77.0797651172	38.9199403379	3603731	1100233	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2300 BLOCK 40TH PL NW WEST SIDE	MD	PU	805868	5021.0	393083	139121	Parking_Violations_in_October_2014.csv	2014-10-08T11:20:00.000Z
-77.0234621026	38.8998225487	12158889	13526274	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	BLOCK OF 800 H ST NW NORTH SIDE	MD	TK	804955	4275.0	397965	136885	Parking_Violations_in_August_2015.csv	2015-08-04T16:48:00.000Z
-77.0136387543	38.8927615495	11130816	3730325	False	P055	NO PARKING ANYTIME	0200 2ND ST NW EAST SIDE	NC	4D	812099	10385.0	398817	136101	Parking_Violations_in_November_2012.csv	2012-11-29T15:21:00.000Z
-77.0209107862	38.8875716492	8543217	12223463	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	700 BLOCK INDEPENDENCE AV SW NORTH	DC	TK	802689	2065.0	398186	135525	Parking_Violations_in_January_2010.csv	2010-01-05T16:20:00.000Z
-77.0502918572	38.9214341054	9417514	1499754	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	2600 BLOCK CONNECTICUT AVE NW WEST	VA	TK	809370	8009.0	395639	139285	Parking_Violations_in_June_2014.csv	2014-06-13T16:11:00.000Z
-77.026759736	38.9013622693	1029516	9807455	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	1100 EYE ST NW BLOCK SOUTH SIDE	FL		810490	8989.0	397679	137056	Parking_Violations_in_February_2012.csv	2012-01-10T15:15:00.000Z
-77.0507545633	38.9072547809	8108466	10535583	False	P039	PARK AT EXPIRED METER	2400 BLOCK N ST NW SOUTH SIDE	MD	PU	808778	7515.0	395598	137711	Parking_Violations_in_July_2009.csv	2009-07-21T08:59:00.000Z
-77.0383805939	38.9231862396	12570889	12384632	False	P050	PARKED WITHIN 25 FEET OF A STOP SIGN	1700 BLOCK EUCLID ST NW NORTH SIDE	MD	4D	806741	5779.0	396672	139479	Parking_Violations_in_May_2009.csv	2009-05-16T22:26:00.000Z
-77.0601366487	38.9039082294	44681	5124430	False	P170	FAILURE TO DISPLAY CURRENT TAGS	1000 BLOCK THOMAS JEFFERSON ST NW E	DC	2D	812478	10724.0	394784	137340	Parking_Violations_in_March_2012.csv	2012-03-10T14:21:00.000Z
-77.0833163545	38.9590428815	3138369	9414298	False	P039	PARK AT EXPIRED METER	4300 JENIFER ST NW BLOCK NORTH SIDE	MD		801517	1126.0	392779	143462	Parking_Violations_in_November_2012.csv	2012-11-02T13:26:00.000Z
-77.0288476797	38.9045777554	8177584	5601687	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	1300 BLOCK MASSACHUSETTS AV NW SOUT	FL	BU	809146	7830.0	397498	137413	Parking_Violations_in_January_2012.csv	2012-01-25T07:01:00.000Z
-77.0307899072	38.9170087733	1439981	8090506	False	P039	PARK AT EXPIRED METER	1300 BLOCK U ST NW SOUTH SIDE	VA	4D	804518	3894.0	397330	138793	Parking_Violations_in_June_2010.csv	2010-06-15T21:44:00.000Z
-77.0121748974	38.8932031215	12701280	1008508	False	P039	PARK AT EXPIRED METER	300 BLOCK 1ST ST NW EAST SIDE	DC	VA	807123	6104.0	398944	136150	Parking_Violations_in_September_2014.csv	2014-09-27T13:00:00.000Z
-77.0917878588	38.9164182619	13344364	1926046	False	P057	NO PARKING SPECIFIC HOURS	4700 BLOCK WHITEHAVEN PKY NW NORTH	MD	TK	814959	12897.0	392040	138731	Parking_Violations_in_February_2014.csv	2014-02-27T12:55:00.000Z
-77.0288527086	38.9170092677	9501218	12858213	True	P344	VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT	1306 U ST NW	VA	2D	809133	7819.0	397498	138793	Parking_Violations_in_November_2014.csv	2014-11-11T01:50:00.000Z
-77.00276856	38.8873753041	281958	8620032	False	P344	VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT	0300 BLOCK PENNSYLVANIA AV SE NORTH	MD	UT	812084	10373.0	399760	135503	Parking_Violations_in_January_2010.csv	2010-01-13T11:03:00.000Z
-76.9902379176	38.8998875559	9730611	818218	False	P031	UNAUTHORIZED VEHICLE IN LOADING ZONE	800 BLOCK 12TH ST NE WEST SIDE	DC	PU	802519	2224.0	400847	136892	Parking_Violations_in_November_2014.csv	2014-11-25T18:08:00.000Z
-77.0488358158	38.9001389978	6790000	3761541	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	0900 BLOCK 22ND ST NW WEST SIDE	DC	2D	813672	11768.0	395764	136921	Parking_Violations_in_October_2012.csv	2012-10-31T16:13:00.000Z
-77.0175812034	38.8935988011	8498254	6080333	False	P307	PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY	0300 BLOCK C ST NW NORTH SIDE	MD	UT	812162	10438.0	398475	136194	Parking_Violations_in_October_2011.csv	2011-10-06T09:49:00.000Z
-77.0441895986	38.8995823293	6251569	2259563	False	P113	FAIL TO DISPLAY CURRENT INSPECTION STICKER	2000BLOCK H ST NW SOUTH SIDE	VA		806805	5839.0	396167	136859	Parking_Violations_in_October_2013.csv	2013-10-16T13:45:00.000Z
-76.9820723533	38.9142729216	1113285	6805294	False	P169	NO REAR TAGS.	2040 FRONT WEST VIRGINIA AV NE WEST	XX	4D	52163	8817.0	401555	138489	Parking_Violations_in_May_2011.csv	2011-05-16T07:29:00.000Z
-77.0199118046	38.9011744618	253636	4906073	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	900 BLOCK 6TH ST NW WEST SIDE	GA	4D	803156	2578.0	398273	137035	Parking_Violations_in_April_2012.csv	2012-04-06T07:24:00.000Z
-77.0267942569	38.9011911026	9468963	8379945	False	P037	PARK OVERTIME AT A METER	1200 BLOCK NEW YORK AV NW SOUTH SID	MD	VA	810031	8580.0	397676	137037	Parking_Violations_in_April_2010.csv	2010-04-29T11:33:00.000Z
-77.0620054381	38.9051954472	2013053	11612187	False	P271	NO STOPPING ANYTIME	3200 BLOCK M ST NW SOUTH SIDE	PA	4D	809180	7858.0	394622	137483	Parking_Violations_in_December_2009.csv	2009-12-11T18:10:00.000Z
-77.0198993438	38.8978323619	3020801	7751707	False	P170	FAILURE TO DISPLAY CURRENT TAGS	700 BLOCK 6TH ST NW EAST SIDE	VA	4D	807037	6031.0	398274	136664	Parking_Violations_in_October_2010.csv	2010-10-04T21:24:00.000Z
-77.0288562821	38.8973440409	13423554	12581980	False	P199	PARK IN A DESIGNATED ENTRANCE	1300 BLOCK F ST NW NORTH SIDE	MD	4D	814139	12182.0	397497	136610	Parking_Violations_in_April_2009.csv	2009-04-15T20:44:00.000Z
-77.0287586882	38.9126132227	10793284	1170568	False	P039	PARK AT EXPIRED METER	1300 BLOCK R ST NW NORTH SIDE	TN	4D	814223	12257.0	397506	138305	Parking_Violations_in_December_2014.csv	2014-12-31T17:34:00.000Z
-77.0336424714	38.9019370248	10889836	14032059	False	P039	PARK AT EXPIRED METER	BLOCK OF 900 15TH ST NW WEST SIDE	MD	4D	800554	471.0	397082	137120	Parking_Violations_in_November_2015.csv	2015-11-13T16:59:00.000Z
-76.9902406001	38.8802763212	10309337	7313543	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	700 BLOCK 12TH ST SE EAST SIDE	VA	4D	802346	3122.0	400847	134715	Parking_Violations_in_December_2010.csv	2010-12-06T11:45:00.000Z
-77.0307951867	38.9025323617	3341875	8445857	False	P271	NO STOPPING ANYTIME	1400 BLOCK K ST NW NORTH SIDE	VA	4D	804051	3438.0	397329	137186	Parking_Violations_in_March_2010.csv	2010-03-20T22:51:00.000Z
-77.0286036926	38.9286390742	3174963	144392	False	P012	DISOBEYING OFFICIAL SIGN	1300 BLOCK IRVING ST NW NORTH SIDE	DC	VA	800825	612.0	397520	140084	Parking_Violations_in_May_2015.csv	2015-05-15T10:39:00.000Z
-77.0330128394	38.9364300973	2501975	9028148	False	P039	PARK AT EXPIRED METER	3600 14TH ST NW BLOCK WEST SIDE	MD		234812	5015.0	397138	140949	Parking_Violations_in_December_2013.csv	2013-12-03T14:44:00.000Z
-77.0656740756	38.9078058646	4443679	447725	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3300 BLOCK O ST NW NORTH SIDE	MD	4D	807193	6167.0	394304	137773	Parking_Violations_in_March_2015.csv	2015-03-27T13:05:00.000Z
-77.0012690773	38.8266134919	9222224	3794132	False	P076		300 BLOCK LIVINGSTON TER SE SOUTH S	MD	4D	802041	1642.0	399890	128758	Parking_Violations_in_October_2012.csv	2012-10-03T02:15:00.000Z
-77.0644706234	38.9029510322	6761952	14082367	False	P012	DISOBEYING OFFICIAL SIGN	3200 BLOCK WATER ST NW SOUTH SIDE	MD	4D	806085	5225.0	394408	137234	Parking_Violations_in_November_2015.csv	2015-11-24T22:26:00.000Z
-77.0466484297	38.9046891123	3950613	5153584	False	P002	STAND OR PARK IN ALLEY	1200 REAR 21ST ST NW EAST SIDE	MD	VA	807969	6826.0	395954	137426	Parking_Violations_in_March_2012.csv	2012-03-02T10:00:00.000Z
-77.0125774262	38.9533606508	1859480	7672073	False	P172	FAILURE TO SECURE DC TAGS	200 BLOCK HAMILTON ST NW NORTH SIDE	MD	4D	812870	11066.0	398910	142828	Parking_Violations_in_September_2010.csv	2010-09-21T00:27:00.000Z
-77.0259875652	38.9020020371	9945177	1158574	False	P168	NO FRONT TAGS.	1000 BLOCK 10TH ST NW EAST SIDE	MD	4D	806051	5193.0	397746	137127	Parking_Violations_in_February_2015.csv	2015-02-24T12:44:00.000Z
-77.044208021	38.8921053769	5277783	12900347	False	P271	NO STOPPING ANYTIME	2000 CONSTITUTION AV NW	PA	4D	801696	1411.0	396165	136029	Parking_Violations_in_July_2014.csv	2014-07-11T16:08:00.000Z
-77.0029674761	38.9587662492	13329221	14093597	False	P170	FAILURE TO DISPLAY CURRENT TAGS	5600 BLOCK 3RD ST NE WEST SIDE	VA	4D	806003	5151.0	399743	143428	Parking_Violations_in_November_2015.csv	2015-11-30T15:46:00.000Z
-77.0457905798	38.8973566469	10167042	2492331	False	P076		2100 BLOCK F ST NW SOUTH SIDE	NY		808728	7474.0	396028	136612	Parking_Violations_in_August_2013.csv	2013-08-08T02:01:00.000Z
-77.0041407516	38.8973475319	11734971	13556779	False	P055	NO PARKING ANYTIME	200 BLOCK F ST NE SOUTH SIDE	MD	PU	800002	3.0	399641	136610	Parking_Violations_in_August_2015.csv	2015-08-11T10:49:00.000Z
-77.0307946733	38.9013432586	2631851	12744655	False	P002	STAND OR PARK IN ALLEY	1400 BLOCK EYE ST NW NORTH SIDE	DC	VA	811860	10172.0	397329	137054	Parking_Violations_in_January_2009.csv	2009-01-13T07:36:00.000Z
-77.083544121	38.9564933796	4781247	3309678	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	5200 BLOCK WISCONSIN AV NW EAST SID	VA	UT	800499	422.0	392759	143179	Parking_Violations_in_November_2012.csv	2012-11-23T18:05:00.000Z
-77.001178309	38.9090404444	3163717	12912758	False	P001	PARK ABREAST OF ANOTHER VEHICLE	300 MORSE ST NE	MD	4D	146324	8361.0	399898	137908	Parking_Violations_in_July_2014.csv	2014-07-25T14:20:00.000Z
-77.0224302106	38.9177673771	8107032	10310523	False	P039	PARK AT EXPIRED METER	0700 BLOCK V ST NW SOUTH SIDE	DC	4D	801894	2076.0	398055	138877	Parking_Violations_in_October_2009.csv	2009-10-01T17:46:00.000Z
-76.9918941579	38.9334887642	12603281	2030456	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1200 BLOCK NEWTON ST NE NORTH SIDE	DC	4D	805086	4378.0	400703	140622	Parking_Violations_in_January_2014.csv	2014-01-08T17:17:00.000Z
-77.0328006169	38.9013427126	11846332	107315	False	P168	NO FRONT TAGS.	1500 BLOCK EYE ST NW NORTH SIDE	VA	4D	808633	7395.0	397155	137054	Parking_Violations_in_May_2015.csv	2015-05-23T21:49:00.000Z
-77.0136512295	38.8977161505	2581862	5581127	False	P039	PARK AT EXPIRED METER	0600 BLOCK 2ND ST NW WEST SIDE	PA	UT	816056	14366.0	398816	136651	Parking_Violations_in_February_2012.csv	2012-01-17T14:32:00.000Z
-77.02242414	38.8984624899	8715420	6899140	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	0800 BLOCK G ST NW NORTH SIDE	VA	4D	813012	11188.0	398055	136734	Parking_Violations_in_March_2011.csv	2011-03-29T19:34:00.000Z
-77.0102270467	38.8947977898	7028818	7340317	False	P039	PARK AT EXPIRED METER	UNIT BLOCK D ST NW NORTH SIDE	MD	UT	800545	463.0	399113	136327	Parking_Violations_in_December_2010.csv	2010-12-02T11:54:00.000Z
-77.0434355112	38.9106989197	12091917	4641511	False	P039	PARK AT EXPIRED METER	1500 BLOCK 19TH ST NW EAST SIDE	DC	4D	805137	4420.0	396233	138093	Parking_Violations_in_May_2012.csv	2012-05-02T16:42:00.000Z
-77.0229435061	38.900354145	9813257	12049193	False	P039	PARK AT EXPIRED METER	0800 BLOCK 8TH ST NW EAST SIDE	NJ	4D	801611	1369.0	398010	136944	Parking_Violations_in_July_2009.csv	2009-07-29T20:49:00.000Z
-77.0249858622	38.9056506392	5363213	10560897	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	900 BLOCK M ST, NW SOUTH SIDE	PA	2D	802453	2165.0	397833	137532	Parking_Violations_in_July_2009.csv	2009-07-02T17:59:00.000Z
-76.9771660522	38.8964895795	8503346	6735252	False	P010	OBSTRUCTING CROSSWALK	600 BLOCK 19TH ST NE WEST SIDE	DC	TK	815366	13261.0	401981	136515	Parking_Violations_in_May_2011.csv	2011-05-19T07:51:00.000Z
-77.0199326284	38.8931840384	5226225	6263762	False	P055	NO PARKING ANYTIME	0300 BLOCK 6TH ST NW WEST SIDE	VA	VA	807437	6377.0	398271	136148	Parking_Violations_in_August_2011.csv	2011-08-12T13:12:00.000Z
-77.0319510574	38.9092522813	8945621	9330399	False	P039	PARK AT EXPIRED METER	1500 14TH ST NW BLOCK WEST SIDE	VA		811823	10139.0	397229	137932	Parking_Violations_in_February_2013.csv	2013-02-22T13:25:00.000Z
-77.0288583813	38.9025328562	11399743	11413048	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1300 K ST NW	MD	VN	807842	6721.0	397497	137186	Parking_Violations_in_July_2009.csv	2009-07-02T10:50:00.000Z
-77.0985025293	38.919106287	5573920	10488683	False	P039	PARK AT EXPIRED METER	4800 BLOCK MACARTHUR BLVD NW WEST	DC	SW	803247	2693.0	391458	139030	Parking_Violations_in_July_2009.csv	2009-07-27T09:38:00.000Z
-77.0151708103	38.8878788208	5332201	6312085	False	P039	PARK AT EXPIRED METER	0200 BLOCK 3RD ST SW WEST SIDE	MD	4D	809744	8322.0	398684	135559	Parking_Violations_in_August_2011.csv	2011-08-01T11:54:00.000Z
-77.0829121668	38.9488097707	809615	8625034	False	P269	NO STANDING ANYTIME	4200 BLOCK BUTTERWORTH PL NW SOUTH	DC	4D	806214	5334.0	392813	142326	Parking_Violations_in_January_2010.csv	2010-01-14T08:57:00.000Z
-77.0296173166	38.8978303021	12914391	1093668	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	700 BLOCK 13TH ST NW WEST SIDE	VA	PU	809390	8028.0	397431	136664	Parking_Violations_in_September_2014.csv	2014-09-23T16:08:00.000Z
-77.0348924675	38.9355557461	6822658	8061228	False	P055	NO PARKING ANYTIME	1500 BLOCK OGDEN ST NW NORTH SIDE	NY	4D	803978	3381.0	396975	140852	Parking_Violations_in_June_2010.csv	2010-06-22T23:51:00.000Z
-77.0287309711	38.9296749989	5112508	5192842	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1300 BLOCK KENYON ST NW NORTH SIDE	MD	4D	802422	2139.0	397509	140199	Parking_Violations_in_March_2012.csv	2012-03-09T16:18:00.000Z
-77.0519534336	38.9070020202	7676484	9195506	False	P039	PARK AT EXPIRED METER	2400 N ST NW BLOCK SOUTH SIDE	MD		274061	7529.0	395494	137683	Parking_Violations_in_June_2013.csv	2013-06-28T10:03:00.000Z
-77.0074728188	38.9025271735	3736432	4782376	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	UNIT BLOCK K ST NE SOUTH SIDE	VA	2D	808361	7159.0	399352	137185	Parking_Violations_in_April_2012.csv	2012-04-25T16:07:00.000Z
-77.0092818036	38.8947978687	11026906	4034753	False	P039	PARK AT EXPIRED METER	UNIT BLOCK D ST NW NORTH SIDE	MD	4D	815023	12952.0	399195	136327	Parking_Violations_in_August_2012.csv	2012-08-11T16:05:00.000Z
-77.0156917895	38.8983284629	3762364	8234515	False	P039	PARK AT EXPIRED METER	0400 BLOCK G ST NW SOUTH SIDE	VA	PU	803666	3284.0	398639	136719	Parking_Violations_in_June_2010.csv	2010-06-08T21:30:00.000Z
-77.0047049702	38.8876184684	5664678	8438744	False	P307	PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY	0200 BLOCK INDEPENDENCE AV SE NORTH	VA	UT	800338	287.0	399592	135530	Parking_Violations_in_March_2010.csv	2010-03-16T12:21:00.000Z
-77.0214032886	38.9155785447	1879591	10413814	False	P039	PARK AT EXPIRED METER	0700 BLOCK T ST NW NORTH SIDE	DC	SU	800011	12.0	398144	138634	Parking_Violations_in_August_2009.csv	2009-08-11T13:32:00.000Z
-77.0466662598	38.8966986896	11429426	1098685	False	P168	NO FRONT TAGS.	500 BLOCK 21ST ST NW WEST SIDE	DC	VA	800985	829.0	395952	136539	Parking_Violations_in_September_2014.csv	2014-09-13T12:30:00.000Z
-77.0288566793	38.8983259525	9808744	11338927	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1300 G ST NW	VA	4D	812027	10322.0	397497	136719	Parking_Violations_in_August_2009.csv	2009-08-10T11:00:00.000Z
-77.0111954491	38.8954643202	7193129	1034676	False	P039	PARK AT EXPIRED METER	500 BLOCK NEW JERSEY AVE NW WEST SI	DC	4D	800098	82.0	399029	136401	Parking_Violations_in_September_2014.csv	2014-09-15T11:58:00.000Z
-77.0280846028	38.8990738348	5655629	7221557	False	P039	PARK AT EXPIRED METER	0800 BLOCK 12TH ST NW EAST SIDE	VA	UT	803019	2509.0	397564	136802	Parking_Violations_in_December_2010.csv	2010-12-20T19:37:00.000Z
